name,address,area,city,pincode,phone,rating,reviews,category,dealer_type,source,source_url
Kanhaiya Electric Vehicles,"Shivpuri Road, Sipri Bazar, Jhansi",Sipri Bazar,Jaipur,284003,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Kanhaiya-Electric-Vehicles-Infront-Of-Wadhwa-Peltol-Pump-Sipri-Bazar/9999PX510-X510-260210192332-J3Z3_BZDET
Shree Krishna Automobile,"Kachaura Road, Pratapner, Etawah",Pratapner,Jaipur,206001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Etawah/Shree-Krishna-Automobile-Near-Shree-Krishna-Palace-Pratapner/9999P5688-5688-251011144934-I9V4_BZDET
Gurukripa Enterprises,"Narayan Bagh Road, Shivaji Nagar, Jhansi",Shivaji Nagar,Jaipur,284002,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Gurukripa-Enterprises-In-Front-Of-Poonam-Garden-Shivaji-Nagar/9999PX510-X510-250908110118-I7Y7_BZDET
Komaki Electric Vehicles Division Ankit Traders,"Elite Govind Chauraha Road , Civil Lines, Jhansi",Civil Lines,Jaipur,284001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Komaki-Electric-Vehicles-Division-Ankit-Traders-Ankit-Traders-Near-Prabha-Hotel-Civil-Lines/9999PX510-X510-231026122957-A2H8_BZDET
Krishna Automobiles,"Kachehri Chauraha Road, Jhokanbag, Jhansi",Jhokanbag,Jaipur,284001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Krishna-Automobiles-Infront-Of-TVS-Showroom-Near-Petrol-Pump-Jhokanbag/9999PX510-X510-240314183748-D2D9_BZDET
Rajveer Ev Auto,"Narayan Bag Road, Shivaji Nagar, Jhansi",Shivaji Nagar,Jaipur,284002,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Rajveer-Ev-Auto-Near-Nand-Palace-Shivaji-Nagar/9999PX510-X510-240111152350-G8C3_BZDET
MRUGESH AUTO INDIA PVT. LTD,"Udaipur Surajpole, Udaipur-Rajasthan",Udaipur Surajpole,Jaipur,313001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Udaipur-Rajasthan/MRUGESH-AUTO-INDIA-PVT-LTD-Udaipur-Surajpole/9999PX294-X294-230506213730-D9T9_BZDET
Shiv Motors,"Etawah Road, Babarpur, Auraiya",Babarpur,Jaipur,206121,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Auraiya/Shiv-Motors-Near-By-Sakshi-Marriage-Home-Near-Sbi-ATM-Babarpur/9999P5683-5683-230910010541-F7Y8_BZDET
Ishaan Bright Energy Pvt. Ltd.,"Jhansha Road, Thanesar, Kurukshetra",Thanesar,Jaipur,136118,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Kurukshetra/Ishaan-Bright-Energy-Pvt-Ltd-Nearby-Maa-Bhardharkali-ChowkNear-Paras-Kanta-Thanesar/9999P1744-1744-161216173522-P2J2_BZDET
Electric Vehicle Charging Station,"New Sanganer Road, Sodala, Jaipur",Sodala,Jaipur,302019,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Jaipur/Electric-Vehicle-Charging-Station-RoopviharShiva-Colony-Govindpuri-Sodala/0141PX141-X141-220923204500-H1L1_BZDET
Bpcl Charging Station,"Agra Jaipur Road, Patelon Ki Dhani, Jaipur",Patelon Ki Dhani,Jaipur,303305,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Jaipur/Bpcl-Charging-Station-Patelon-Ki-Dhani/0141PX141-X141-250313215009-L5J5_BZDET
Charge Zone Charging Station,"Ashram Marg, Durgapura, Jaipur",Durgapura,Jaipur,302018,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Jaipur/Charge-Zone-Charging-Station-Near-Jawahar-Circle-Durgapura-Durgapura/0141PX141-X141-240808125732-Y3U4_BZDET
JAIN E WHEELS,"Sitapur Road, Lucknow",,Lucknow,226020,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Lucknow/JAIN-E-WHEELS-Puraniya-Railway-Crossing/0522PX522-X522-231025121155-X9E7_BZDET
Shubharambh Auto Sales,"Adarsh Vihar, Rajaji Puram, Lucknow",Rajaji Puram,Lucknow,226017,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Lucknow/Shubharambh-Auto-Sales-Near-A-B-Lawn-Budheshwar-Rajaji-Puram/0522PX522-X522-211224164826-K2M2_BZDET
Kant Auto Sales,"Hardoi Road, Thakurganj, Lucknow",Thakurganj,Lucknow,226003,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Lucknow/Kant-Auto-Sales-Opposite-Limra-Hospital-Thakurganj/0522PX522-X522-130217142829-I7U2_BZDET
Namaskar Electric Vehicles Store,"Nadarganj, Amausi, Ashutosh Nagar, Lucknow",Ashutosh Nagar,Lucknow,226023,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Lucknow/Namaskar-Electric-Vehicles-Store-Ashutosh-Nagar/0522PX522-X522-240222131203-I7M7_BZDET
Shri Siddhivinakaya Technologies,"Bamba Road, Kaushalpuri, Kanpur",Kaushalpuri,Lucknow,208012,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Kanpur/Shri-Siddhivinakaya-Technologies-Near-Ravinder-Auto-Mobile-Kaushalpuri/0512PX512-X512-210816173951-N9Y7_BZDET
Sain Electrik Vehicle Scooty Showroom,"Lucknow Road, Hardoi Bazar, Hardoi",Hardoi Bazar,Lucknow,241001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Hardoi/Sain-Electrik-Vehicle-Scooty-Showroom-Nanakganj-Grant-Khadra-Tiraha-Hardoi-Bazar/9999P5852-5852-240125152357-J8W2_BZDET
Bhavya sales and services,"Jhanjhari Block Road, Gonda Mankapur Bypass Road, Gonda",Gonda Mankapur Bypass Road,Lucknow,271123,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Gonda/Bhavya-Sales-And-Services-Near-By-Dream-Palace-Gonda-Gonda-Mankapur-Bypass-Road/9999P5262-5262-240110165906-T9L7_BZDET
B D Electroride,"Lucknow Road, Gorabarik, Sultanpur",Gorabarik,Lucknow,228001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Sultanpur/B-D-Electroride-Nearby-Nyara-Petrol-Pump-Gorabarik/9999P5362-5362-240708133824-S2X8_BZDET
Virat Motars,"Pure Narsinghbhan Pure Pitai Sadar, Bela Town, Pratapgarh-Uttar Pradesh",Bela Town,Lucknow,230001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pratapgarh-Uttar-Pradesh/Virat-Motars-Pawan-Car-Palace-Bela-Town/9999P5342-5342-251222172451-D4P3_BZDET
Shiv Motors,"Etawah Road, Babarpur, Auraiya",Babarpur,Lucknow,206121,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Auraiya/Shiv-Motors-Near-By-Sakshi-Marriage-Home-Near-Sbi-ATM-Babarpur/9999P5683-5683-230910010541-F7Y8_BZDET
Mps Auto Sales,"Kanpur Road, Lucknow",Kanpur Road,Lucknow,226005,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Mps-Auto-Sales-Near-Amrudahi-Bagh-Singar-Nagar-Kanpur-Road/0522PX522-X522-170214145524-Y6V3_BZDET
Statiq Charging Station,"Gomati Nagar, Vibhuti Khand, Lucknow",Vibhuti Khand,Lucknow,226010,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Statiq-Charging-Station-Vibhuti-Khand/0522PX522-X522-230721181902-G9K5_BZDET
Battery Smart,"Paikaramau, Lucknow",,Lucknow,226022,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Battery-Smart/0522PX522-X522-251025050834-M9S8_BZDET
Electric Service Repair,"Main Road, Indira Nagar, Lucknow",Indira Nagar,Lucknow,226016,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Electric-Service-Repair-Block-C-Indira-Nagar/0522PX522-X522-250709084513-N3F5_BZDET
Zeway Mobility Pvt Ltd,"Babuganj, Lucknow",Babuganj,Lucknow,226007,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Zeway-Mobility-Pvt-Ltd-Near-By-Narendra-College-CSIR-Colony-Hasanganj-Babuganj/0522PX522-X522-231023210653-W5J3_BZDET
Voltup Charging Station,"Tulsidas Marg, Bulaki Adda, Lucknow",Bulaki Adda,Lucknow,226004,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Voltup-Charging-Station-Bulaki-Adda/0522PX522-X522-220330001721-S1C2_BZDET
Athergrid Charging Station,"Kanpur Road, Alambagh, Lucknow",Alambagh,Lucknow,226005,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Athergrid-Charging-Station-Behind-Idelta-Alambagh/0522PX522-X522-230907033912-C6A8_BZDET
Tata Power Charging Station,"Ring Road, Vikas Nagar, Lucknow",Vikas Nagar,Lucknow,226022,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Tata-Power-Charging-Station-Vikas-Nagar-Extension-Vikas-Nagar/0522PX522-X522-220923204826-C3F1_BZDET
Glida Charging Station,"Gomti Nagar, Lucknow",Gomti Nagar,Lucknow,226010,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Glida-Charging-Station-Gomti-Nagar/0522PX522-X522-250207224216-N4Y3_BZDET
Ather Grid Charging Station,"Hindnagar Colony, Lucknow",Hindnagar Colony,Lucknow,226012,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Ather-Grid-Charging-Station-Hindnagar-Colony/0522PX522-X522-250627183710-V2R2_BZDET
Nand Enterprises,"Katra, Allahabad",Katra,Lucknow,211002,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Allahabad/Nand-Enterprises-Near-Peela-Shivala-Mandir-Old-Katra-Netram-Chauraha-Katra/0532PX532-X532-170611131818-J2N7_BZDET
LM E Vechile,"GT Road, Hanumanganj, Allahabad",Hanumanganj,Lucknow,221505,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Allahabad/LM-E-Vechile-TVS-Agency-Hanumanganj/0532PX532-X532-230906181158-C8M7_BZDET
Shree Krishna Automobile,"Kachaura Road, Pratapner, Etawah",Pratapner,Lucknow,206001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Etawah/Shree-Krishna-Automobile-Near-Shree-Krishna-Palace-Pratapner/9999P5688-5688-251011144934-I9V4_BZDET
Om Auto Agency,"Jangiganj, Bhadohi",Jangiganj,Lucknow,221310,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bhadohi/Om-Auto-Agency-Jangiganj/9999P5414-5414-240117141907-Z1T1_BZDET
Hero Electric (Shree Narayana Business House),"Railway Station Road, Civil Lines, Bareilly",Civil Lines,Lucknow,243001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bareilly/Hero-Electric-Shree-Narayana-Business-House-Opp-DM-Residance-Next-to-HDFC-Civil-Lines/9999PX581-X581-220808122747-Y6C5_BZDET
National Battery Service,"Shahjahanpur Road, Siklapur, Bareilly",Siklapur,Lucknow,243001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bareilly/National-Battery-Service-Near-Madhuvan-Talkies-Shahjanpur-Raod-Siklapur/9999PX581-X581-170524093524-G4P9_BZDET
Shri Bajrang Electronic,"Bareilly Road , Station Road, Pilibhit",Station Road,Lucknow,262001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Pilibhit/Shri-Bajrang-Electronic-Roadways-Station-Road/9999P5882-5882-220524191905-N6N1_BZDET
Vinayak Ev,"Karampur Chaudhry, Izzat Nagar, Bareilly",Izzat Nagar,Lucknow,243122,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Bareilly/Vinayak-Ev-Near-Radha-Soami-Satsang-Bhawan-Izzat-Nagar/9999PX581-X581-230304140513-U1R7_BZDET
Seema Enterprises,"Kartarpur Bypass Road, Azamatpur Kodur, Azamgarh",Azamatpur Kodur,Lucknow,276001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Azamgarh/Seema-Enterprises-Near-Gd-Global-School-Azamatpur-Kodur/9999P5252-5252-220307144513-T1L2_BZDET
Vindhya Automobile,"Pakkaghat Road , Wellesly Ganj, Mirzapur",Wellesly Ganj,Lucknow,231001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Mirzapur/Vindhya-Automobile-Purani-Bajaji-Wellesly-Ganj/9999P5442-5442-220926174953-Q2A6_BZDET
Efill Charging Station,"Mahatma Gandhi Marg, Lucknow",Mahatma Gandhi Marg,Lucknow,226001,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Efill-Charging-Station-Mahatma-Gandhi-Marg/0522PX522-X522-250310172424-Y3I8_BZDET
Sbsd Charging Station,"Dubagga Road, Dubagga Road Road, Pateona, Lucknow",Pateona,Lucknow,226104,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Sbsd-Charging-Station-Pateona/0522PX522-X522-240827190056-T5E1_BZDET
Jio-Bp Pulse,"Faizabad Road Lucknow, Lucknow",Faizabad Road Lucknow,Lucknow,226010,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Jio-Bp-Pulse-Opposite-MgNissan-Showroom-Faizabad-Road-Lucknow/0522PX522-X522-230916161444-Y9D7_BZDET
Khalsa Agencies,"6 Mill Road, Aishbagh, Lucknow",Aishbagh,Lucknow,226004,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Khalsa-Agencies-Near-Union-Bank-Of-Aishbagh/0522PX522-X522-170925104519-J3T4_BZDET
Adani Charging Station,"Indira Nagar, Sarvodainagar, Lucknow",Sarvodainagar,Lucknow,226015,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Adani-Charging-Station-Sarvodainagar/0522PX522-X522-250328145401-Q6G9_BZDET
Shlok Enterprises,"Guru Govind Singh Marg, Charbagh, Lucknow",Charbagh,Lucknow,226004,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Shlok-Enterprises-Charbagh/0522PX522-X522-240913071606-K3C2_BZDET
S M Electric Vehicles,"Sagar Road, Bagouta, Chhatarpur",Bagouta,Lucknow,471001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Chhatarpur/S-M-Electric-Vehicles-InFront-Of-Royal-Enfield-Showroom-Bagouta/9999P7682-7682-180202125824-T3B2_BZDET
Pushpanjali Ev Motors,"Azamgarh Rode, Lamahi, Sarnath",Lamahi,Lucknow,221007,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Sarnath/Pushpanjali-Ev-Motors-500-Miter-Ring-Road-Opposite-Ideal-Public-School-Lamahi/0542PX542-X542-221220103525-R8M8_BZDET
Kinetic Green Electric Vehicles,"Ring Road, Sandaha, Sarnath",Sandaha,Lucknow,221007,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Sarnath/Kinetic-Green-Electric-Vehicles-Near-Chirai-Gaon-BlockGopal-Mandapam-Sandaha/0542PX542-X542-220127181522-C2W9_BZDET
Annanya E Rickshaw,"Station Road, Varanasi Cantt, Varanasi",Varanasi Cantt,Lucknow,221002,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Varanasi/Annanya-E-Rickshaw-Near-Railway-Station-Varanasi-Cantt/0542PX542-X542-151015164347-S6P8_BZDET
Kumar Enterprises,"Maldahiya Lahurabir Road, Lahurabir, Varanasi",Lahurabir,Lucknow,221001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Varanasi/Kumar-Enterprises-Opposite-Kashi-Anathalaya-Building-Lahurabir/0542PX542-X542-100228114114-D8J4DC_BZDET
Mahadev Electric Bike Centre,"Narayan Pur Road, Nizamuddinpur, Mirzapur",Nizamuddinpur,Lucknow,231305,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Mirzapur/Mahadev-Electric-Bike-Centre-Narayan-Pur-Bus-Stand-Nizamuddinpur/9999P5442-5442-241016215459-Z6Z1_BZDET
Rajveer Ev Auto,"Narayan Bag Road, Shivaji Nagar, Jhansi",Shivaji Nagar,Lucknow,284002,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Rajveer-Ev-Auto-Near-Nand-Palace-Shivaji-Nagar/9999PX510-X510-240111152350-G8C3_BZDET
Krishna Automobiles,"Kachehri Chauraha Road, Jhokanbag, Jhansi",Jhokanbag,Lucknow,284001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Krishna-Automobiles-Infront-Of-TVS-Showroom-Near-Petrol-Pump-Jhokanbag/9999PX510-X510-240314183748-D2D9_BZDET
Komaki Electric Vehicles Division Ankit Traders,"Elite Govind Chauraha Road , Civil Lines, Jhansi",Civil Lines,Lucknow,284001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Komaki-Electric-Vehicles-Division-Ankit-Traders-Ankit-Traders-Near-Prabha-Hotel-Civil-Lines/9999PX510-X510-231026122957-A2H8_BZDET
Gurukripa Enterprises,"Narayan Bagh Road, Shivaji Nagar, Jhansi",Shivaji Nagar,Lucknow,284002,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Gurukripa-Enterprises-In-Front-Of-Poonam-Garden-Shivaji-Nagar/9999PX510-X510-250908110118-I7Y7_BZDET
Tata Charging Station,"Bhartipuram Colony, Lucknow",Bhartipuram Colony,Lucknow,226028,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Tata-Charging-Station-Tiwariganj-Uttardhauna-Near-Bbd-University-Bhartipuram-Colony/0522PX522-X522-230512233303-H6X6_BZDET
Montra Electric Chowk,"Sitapur Road, Hussainabad, Lucknow",Hussainabad,Lucknow,226003,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Montra-Electric-Chowk-Near-By-King-Georges-Medical-University-Hasanganj-Hussainabad/0522PX522-X522-250909214007-M3R3_BZDET
Volttic Charging Station,"Ayodhya Road, Ganeshpur Rahmanpur, Lucknow",Ganeshpur Rahmanpur,Lucknow,226028,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Volttic-Charging-Station-Uattardhona-Ganeshpur-Rahmanpur/0522PX522-X522-240927123158-C4I7_BZDET
Nandini Enterprises,"Gangaganj, Lucknow",Gangaganj,Lucknow,226501,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Nandini-Enterprises-Gangaganj/0522PX522-X522-221014203350-I4B6_BZDET
Taufeeq E Rickshaw Charging Point,"Aishbagh, Lucknow",Aishbagh,Lucknow,226004,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Taufeeq-E-Rickshaw-Charging-Point-Aishbagh/0522PX522-X522-230205060504-R9I4_BZDET
1c Charging Station,"Sitapur Road, Khadri Chowk, Lucknow",Khadri Chowk,Lucknow,226021,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/1c-Charging-Station-Madiyanva-Khadri-Chowk/0522PX522-X522-250601021325-K8V8_BZDET
I Green Volt,"Vibhuti Khand, Lucknow",Vibhuti Khand,Lucknow,226010,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/I-Green-Volt-Gomti-Nagar-Vibhuti-Khand/0522PX522-X522-240127011900-H6X5_BZDET
Kanhaiya Electric Vehicles,"Shivpuri Road, Sipri Bazar, Jhansi",Sipri Bazar,Lucknow,284003,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Jhansi/Kanhaiya-Electric-Vehicles-Infront-Of-Wadhwa-Peltol-Pump-Sipri-Bazar/9999PX510-X510-260210192332-J3Z3_BZDET
Parth EV Motors,"Bada Road, Lashkar, Gwalior",Lashkar,Lucknow,474001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Gwalior/Parth-EV-Motors-Opposite-Ghorki-Lashkar/9999PX751-X751-221014160436-S6H2_BZDET
Dks Enterprises,"Suraj Cinema Road, Awas Vikas, Rampur",Awas Vikas,Lucknow,244901,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Rampur/Dks-Enterprises-Near-Jeevan-Hospital-Awas-Vikas/9999P5952-5952-200205112745-H5W5_BZDET
Deepak Store,"Shah Ganj, Agra",Shah Ganj,Lucknow,282010,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Agra/Deepak-Store-Shah-Ganj/0562PX562-X562-231231024738-A2H7_BZDET
Remark Electric Showroom,"Quarsi Ramghat Road Aligarh, Quarsi, Aligarh",Quarsi,Lucknow,202002,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Aligarh/Remark-Electric-Showroom-Qwarsi-Quarsi/9999PX571-X571-210929023152-T5R8_BZDET
Aaradhya Enterprises,"Kanth Road, Photon Hospital Ke Samne, Mora Ahatmali, Moradabad",Mora Ahatmali,Lucknow,244001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Moradabad/Aaradhya-Enterprises-Near-Gas-Godam-Mora-Ahatmali/9999PX591-X591-231113114953-I6V4_BZDET
Shiv Traders,"Dadyal Road, Tanda Ujjain, Kashipur",Tanda Ujjain,Lucknow,244713,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Kashipur/Shiv-Traders-Near-Dadyal-Bus-Stand-Tanda-Ujjain/9999P5947-5947-220521142726-X2U7_BZDET
Shri Tirupati Traders,"Moradabad Road, Kashipur",Moradabad Road,Lucknow,244713,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Kashipur/Shri-Tirupati-Traders-Near-KVR-Hospital-Moradabad-Road/9999P5947-5947-230113171321-K8W4_BZDET
Shri Radhey Radhey Enterprises,"Parikrama Marg, Chaitanya Vihar, Vrindavan",Chaitanya Vihar,Lucknow,281121,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Vrindavan/Shri-Radhey-Radhey-Enterprises-Near-Shyam-Kuti-Chaitanya-Vihar/9999PX565-X565-180920134232-K8B8_BZDET
Suncentric Renewal Services,"Mohas, Katni",Mohas,Lucknow,483501,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Katni/Suncentric-Renewal-Services-Main-Office-In-Jabalpur-Mohas/9999P7622-7622-230125131538-G5M1_BZDET
Sachdeva Gifts And Novelties Charging Station,"Manaknagar, Lucknow",Manaknagar,Lucknow,226011,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Lucknow/Sachdeva-Gifts-And-Novelties-Charging-Station-Manaknagar/0522PX522-X522-240827190246-T9R4_BZDET
Electric Vehicle Charging Station,"Mac Robert Gunj, Kanpur",Mac Robert Gunj,Lucknow,208001,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kanpur/Electric-Vehicle-Charging-Station-Macrobert-Ganj-Mac-Robert-Gunj/0512PX512-X512-220923201759-M2I2_BZDET
Warsi Light House,"Rana Nagar, Raebareli",Rana Nagar,Lucknow,229001,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Raebareli/Warsi-Light-House-Rana-Nagar/9999PX535-X535-240222144248-F7N1_BZDET
Electriva Charging Station,"Harsh Nagar, Kulgaon, Kanpur",Kulgaon,Lucknow,208001,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kanpur/Electriva-Charging-Station-Kulgaon/0512PX512-X512-230830192525-J3H9_BZDET
Nists Global Foundation,"Gt Road, Ashok Nagar, Kanpur",Ashok Nagar,Lucknow,208012,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kanpur/Nists-Global-Foundation-Near-Kali-Tample-Ashok-Nagar/0512PX512-X512-230818110043-A3G1_BZDET
Vishal Rickshaw,"Purani Sabzi Mandi, Gonda",Purani Sabzi Mandi,Lucknow,271001,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Gonda/Vishal-Rickshaw-Purani-Sabzi-Mandi/9999P5262-5262-230919061254-B5N2_BZDET
Bullet Train Station,"Basta, Kannauj",Basta,Lucknow,209732,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kannauj/Bullet-Train-Station-Basta/9999P5694-5694-230224014329-K4A5_BZDET
Cosmo Vatika,"Mati Road, Mati, Kanpur",Mati,Lucknow,209101,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Kanpur/Cosmo-Vatika-Mati/0512PX512-X512-230224035902-J5F2_BZDET
Prayag Udyog NH 27 Charging Station,"Lucknow Road, Mau Yaduwanshpur, Ayodhya",Mau Yaduwanshpur,Lucknow,224001,,,,EV Charging Station,charger,justdial,https://www.justdial.com/Ayodhya/Prayag-Udyog-NH-27-Charging-Station-Mau-Yaduwanshpur/9999P5278-5278-250410193512-Q1Z3_BZDET
Siddhivinayak Automobiles,"Main Road, Birsinghpur Pali, Umariya",Birsinghpur Pali,Lucknow,484551,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Umariya/Siddhivinayak-Automobiles-Near-Bus-Stand-Birsinghpur-Pali/9999P7653-7653-171206064534-W6D4_BZDET
BHAN TECHNOLOGIES,"IMT Faridabad, Sector 68, Ballabhgarh Sector 68, Faridabad",Ballabhgarh Sector 68,Lucknow,121004,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Faridabad/BHAN-TECHNOLOGIES-IMT-Faridabad-Ballabhgarh-Sector-68/011PXX11-XX11-130722014509-P7Q5_BZDET
Shree Balaji Repairing,"OPPOSITE Government Girl School BALLBHGARH NEAR AGGARWAL COLLAGE, Ballabhgarh Faridabad, Faridabad",Ballabhgarh Faridabad,Lucknow,121004,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Faridabad/Shree-Balaji-Repairing-Bhikam-Colony-Ballabhgarh-Faridabad/011PXX11-XX11-241105143001-X5N5_BZDET
Elite Auto Engineers Pvt Ltdflyover,"Bata Flyover Road, Faridabad NIT, Faridabad",Faridabad NIT,Lucknow,121001,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Faridabad/Elite-Auto-Engineers-Pvt-Ltdflyover-Near-By-Bata-Flyover-Faridabad-NIT/011PXX11-XX11-160922161912-N1L2_BZDET
Ev Slow charger sall,"Gali No9, Atta Market, Noida",Atta Market,Lucknow,201301,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Noida/Ev-Slow-Charger-Sall-Sec18-Noida-Metro-Station-Atta-Market/011PXX11-XX11-250726002808-N7A4_BZDET
J B System Enterprises,"Inder Singh Market, Khichripur-Mayur Vihar Phase 2, Delhi",Khichripur-Mayur Vihar Phase 2,Lucknow,110091,,,,Electric Vehicle Battery Charger Dealers,charger,justdial,https://www.justdial.com/Delhi/J-B-System-Enterprises-Sindicate-Bank-Khichripur-Mayur-Vihar-Phase-2/011PXX11-XX11-110919132039-K3G6_BZDET
